"%23w.print(Nessus%20Response","%23w.print(Nessus%20Response.keyword","@timestamp","@version","@version.keyword",NameError,"NameError.keyword","_id","_ignored","_index","_score","dest_ip","dest_ip.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword",handle,"handle.keyword","headers.accept_encoding","headers.accept_encoding.keyword","headers.connection","headers.connection.keyword","headers.content_length","headers.content_length.keyword","headers.content_type","headers.content_type.keyword","headers.http_host","headers.http_host.keyword","headers.http_user_agent","headers.http_user_agent.keyword","headers.http_version","headers.http_version.keyword","headers.request_method","headers.request_method.keyword","headers.request_path","headers.request_path.keyword",host,"host.keyword",message,path,"path.keyword","payload_printable","payload_printable.keyword","src_ip","src_ip.keyword","ssl.SSLEOFError","ssl.SSLEOFError.keyword","struct.error","struct.error.keyword","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,"Type (type)","type.keyword"
"-","-","Oct 16, 2025 @ 14:30:36.677",1,1,"-","-",Z1a37pkB6iz2OrazqCVp,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,11383,11383,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:36.677701', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /search?NS-query-pat=../../../../../../../../../etc/passwd HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /search?NS-query-pat=../../../../../../../../../etc/passwd HTTP/1.1"" 404 -","""GET /search?NS-query-pat=../../../../../../../../../etc/passwd HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:36.677",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:36.666",1,1,"-","-",Zla37pkB6iz2OrazqCVp,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,11383,11383,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:36.666968', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /search?NS-query-pat=..\..\..\..\..\..\..\..\winnt\win.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /search?NS-query-pat=..\..\..\..\..\..\..\..\winnt\win.ini HTTP/1.1"" 404 -","""GET /search?NS-query-pat=..\..\..\..\..\..\..\..\winnt\win.ini HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:36.666",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:36.292",1,1,"-","-",x1a37pkB6iz2OrazpCOD,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,20572,20572,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:36.292928', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /.%252e/.%252e/.%252e/.%252e/.%252e/.%252e/.%252e/etc/passwd HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /.%252e/.%252e/.%252e/.%252e/.%252e/.%252e/.%252e/etc/passwd HTTP/1.1"" 404 -","""GET /.%252e/.%252e/.%252e/.%252e/.%252e/.%252e/.%252e/etc/passwd HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:36.292",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:36.287",1,1,"-","-",xla37pkB6iz2OrazpCOD,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,20572,20572,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:36.287350', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /.%252e/.%252e/.%252e/.%252e/winnt/win.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /.%252e/.%252e/.%252e/.%252e/winnt/win.ini HTTP/1.1"" 404 -","""GET /.%252e/.%252e/.%252e/.%252e/winnt/win.ini HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:36.287",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:36.281",1,1,"-","-",xVa37pkB6iz2OrazpCOD,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,20572,20572,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:36.281547', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /.%252e/.%252e/.%252e/.%252e/windows/win.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /.%252e/.%252e/.%252e/.%252e/windows/win.ini HTTP/1.1"" 404 -","""GET /.%252e/.%252e/.%252e/.%252e/windows/win.ini HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:36.281",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:35.974",1,1,"-","-",xFa37pkB6iz2OrazpCOD,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,20572,20572,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:35.974410', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /version HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /version HTTP/1.1"" 404 -","""GET /version HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:35.974",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:35.815",1,1,"-","-",w1a37pkB6iz2OrazpCOD,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,20572,20572,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:35.815210', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /1760646635-mongoose_trailing_slash_disclosure.nasl HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /1760646635-mongoose_trailing_slash_disclosure.nasl HTTP/1.1"" 404 -","""GET /1760646635-mongoose_trailing_slash_disclosure.nasl HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:35.815",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:30.041",1,1,"-","-",9Fa37pkB6iz2OrazjSIY,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,23499,23499,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:30.041105', 'src_ip': '148.226.8.120', 'payload_printable': '""GET ././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././../../../../../../../../ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET ././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././../../../../../../../../ HTTP/1.1"" 404 -","""GET ././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././../../../../../../../../ HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:30.041",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:30.033",1,1,"-","-",81a37pkB6iz2OrazjSIY,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,23499,23499,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:30.033494', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /././.. HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /././.. HTTP/1.1"" 404 -","""GET /././.. HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:30.033",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:29.800",1,1,"-","-",8la37pkB6iz2OrazjSIY,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,23499,23499,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:29.800185', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /lcgi/sewse.nlm?sys:/novonyx/suitespot/docs/sewse/viewcode.jse+httplist+httplist/../../../../../system/autoexec.ncf HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /lcgi/sewse.nlm?sys:/novonyx/suitespot/docs/sewse/viewcode.jse+httplist+httplist/../../../../../system/autoexec.ncf HTTP/1.1"" 404 -","""GET /lcgi/sewse.nlm?sys:/novonyx/suitespot/docs/sewse/viewcode.jse+httplist+httplist/../../../../../system/autoexec.ncf HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:29.800",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:29.789",1,1,"-","-",8Va37pkB6iz2OrazjSIY,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,23499,23499,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:29.789969', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /setup/setup-/../../log.jsp?log=info&mode=asc&lines=10 HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /setup/setup-/../../log.jsp?log=info&mode=asc&lines=10 HTTP/1.1"" 404 -","""GET /setup/setup-/../../log.jsp?log=info&mode=asc&lines=10 HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:29.789",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:29.629",1,1,"-","-",8Fa37pkB6iz2OrazjSIY,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,23499,23499,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:29.629524', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /OvCgi/freeIPaddrs.ovpl?netnum=127.0.0.1&netmask=255.255.255.0&netid=127.0.0.1%20|%20id| HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /OvCgi/freeIPaddrs.ovpl?netnum=127.0.0.1&netmask=255.255.255.0&netid=127.0.0.1%20|%20id| HTTP/1.1"" 404 -","""GET /OvCgi/freeIPaddrs.ovpl?netnum=127.0.0.1&netmask=255.255.255.0&netid=127.0.0.1%20|%20id| HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:29.629",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:29.541",1,1,"-","-",71a37pkB6iz2OrazjSIY,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,23499,23499,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:29.541175', 'src_ip': '148.226.8.120', 'payload_printable': '""GET / HTTP/1.1"" 200 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET / HTTP/1.1"" 200 -","""GET / HTTP/1.1"" 200 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:29.541",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:29.530",1,1,"-","-",7la37pkB6iz2OrazjSIY,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,23499,23499,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:29.530227', 'src_ip': '148.226.8.120', 'payload_printable': '""GET / HTTP/1.1"" 200 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET / HTTP/1.1"" 200 -","""GET / HTTP/1.1"" 200 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:29.530",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:30:29.484",1,1,"-","-",7Va37pkB6iz2OrazjSIY,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,23499,23499,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:30:29.484177', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /xsql/demo/airport/airport.xsql?xml-stylesheet=none HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /xsql/demo/airport/airport.xsql?xml-stylesheet=none HTTP/1.1"" 404 -","""GET /xsql/demo/airport/airport.xsql?xml-stylesheet=none HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:30:29.484",Ciscoasa,Ciscoasa
