"@timestamp","@version","@version.keyword","_id","_ignored","_index","_score","connection.protocol","connection.protocol.keyword","connection.transport","connection.transport.keyword","connection.type","connection.type.keyword","dest_ip","dest_ip.keyword","DestPort (dest_port)","ftp.commands.arguments","ftp.commands.arguments.keyword","ftp.commands.command","ftp.commands.command.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword","headers.accept_encoding","headers.accept_encoding.keyword","headers.connection","headers.connection.keyword","headers.content_length","headers.content_length.keyword","headers.content_type","headers.content_type.keyword","headers.http_host","headers.http_host.keyword","headers.http_user_agent","headers.http_user_agent.keyword","headers.http_version","headers.http_version.keyword","headers.request_method","headers.request_method.keyword","headers.request_path","headers.request_path.keyword",host,"host.keyword",password,"password.keyword",path,"path.keyword","src_hostname","src_hostname.keyword","src_ip","src_ip.keyword","src_port","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,"Type (type)","type.keyword",username,"username.keyword"
"Oct 16, 2025 @ 13:52:53.638",1,1,6FSV7pkB6iz2OrazW8iC,"-","logstash-2025.10.16","-",mongod,mongod,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",27017,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,13819,13819,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",47824,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:53.638",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:53.621",1,1,UVSV7pkB6iz2Orazhslh,"-","logstash-2025.10.16","-",ftpd,ftpd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",21,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,11471,11471,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",35400,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:53.621",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:48.610",1,1,6VSV7pkB6iz2OrazIMfZ,"-","logstash-2025.10.16","-",ftpd,ftpd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",21,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,62017,62017,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",33366,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:48.610",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:48.583",1,1,eVSV7pkB6iz2OrazDcdU,"-","logstash-2025.10.16","-",ftpd,ftpd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",21,"(empty)","(empty)","","","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,67944,67944,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",33364,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:48.583",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:48.558",1,1,YFSV7pkB6iz2OrazDcdU,"-","logstash-2025.10.16","-",ftpd,ftpd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",21,"(empty)","(empty)","�","�","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,34008,34008,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",33358,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:48.558",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:48.542",1,1,eFSV7pkB6iz2OrazDcdU,"-","logstash-2025.10.16","-",ftpd,ftpd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",21,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,67944,67944,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",33342,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:48.542",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:48.524",1,1,X1SV7pkB6iz2OrazDcdU,"-","logstash-2025.10.16","-",ftpd,ftpd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",21,"(empty), (empty), (empty), (empty), (empty), (empty), (empty)","(empty), (empty), (empty), (empty), (empty), (empty), (empty)",", ��$V, �, (empty), (empty), (empty), (empty)",", ��$V, �, (empty), (empty), (empty), (empty)","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,34008,34008,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",33340,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:48.524",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:48.508",1,1,d1SV7pkB6iz2OrazDcdU,"-","logstash-2025.10.16","-",ftpd,ftpd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",21,"(empty), (empty), (empty), (empty)","(empty), (empty), (empty), (empty)",", �, (empty), (empty)",", �, (empty), (empty)","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,67944,67944,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",33334,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:48.508",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:48.487",1,1,XlSV7pkB6iz2OrazDcdU,"-","logstash-2025.10.16","-",ftpd,ftpd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",21,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,34008,34008,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",33322,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:48.487",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:48.472",1,1,dlSV7pkB6iz2OrazDcdU,"-","logstash-2025.10.16","-",ftpd,ftpd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",21,"(empty), (empty)","(empty), (empty)",", �",", �","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,67944,67944,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",33312,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:48.472",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:48.454",1,1,XVSV7pkB6iz2OrazDcdU,"-","logstash-2025.10.16","-",ftpd,ftpd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",21,"(empty), (empty), (empty), (empty)","(empty), (empty), (empty), (empty)",", �, (empty), (empty)",", �, (empty), (empty)","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,34008,34008,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",33302,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:48.454",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:42.138",1,1,n1SV7pkB6iz2OrazIMfX,"-","logstash-2025.10.16","-",mssqld,mssqld,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",1433,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,48703,48703,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",47574,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:42.138",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:42.131",1,1,6lSV7pkB6iz2OrazIMfZ,"-","logstash-2025.10.16","-",mongod,mongod,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",27017,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,62017,62017,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",40864,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:42.131",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:42.123",1,1,NVSV7pkB6iz2OrazCcdV,"-","logstash-2025.10.16","-",mirrord,mirrord,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",42,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,20786,20786,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",47096,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:42.123",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:42.105",1,1,I1SV7pkB6iz2OrazCcdV,"-","logstash-2025.10.16","-",mirrorc,mirrorc,tcp,tcp,connect,connect,"172.28.0.2","172.28.0.2",37265,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,19868,19868,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",42,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:42.105",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:37.117",1,1,uFSU7pkB6iz2Oraz9cbL,"-","logstash-2025.10.16","-",mirrord,mirrord,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",42,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,88606,88606,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",47086,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:37.117",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:37.101",1,1,"-lSU7pkB6iz2Oraz9cbU","-","logstash-2025.10.16","-",mirrorc,mirrorc,tcp,tcp,connect,connect,"172.28.0.2","172.28.0.2",40673,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,88606,88606,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",42,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:37.101",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:32.661",1,1,"-1SU7pkB6iz2Oraz9cbU","-","logstash-2025.10.16","-",mssqld,mssqld,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",1433,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,88606,88606,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",48092,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:32.661",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:52:32.654",1,1,y1SU7pkB6iz2Oraz9cbL,"-","logstash-2025.10.16","-",mongod,mongod,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",27017,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,88606,88606,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",38704,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:52:32.654",Dionaea,Dionaea,"-","-"
